E2-ADMM-Nest,42,0.250000,2.767637,0.002900,269,0.006082
E2-ADMM-HB,42,0.250000,1.737357,0.002899,164,0.006073
E-ADMM,42,0.250000,5.069711,0.016690,501,0.081500
E-ADMM-Nest,42,0.250000,3.086755,0.002900,300,0.006080
E-ADMM-HB,42,0.250000,1.863635,0.002898,184,0.006056
DY,44,0.750000,3.637841,0.000789,357,0.010342
DY-Nest,44,0.750000,0.808734,0.000789,76,0.002243
DY-HB,44,0.750000,0.803502,0.000733,74,0.000790
E2-ADMM,44,0.750000,3.789452,0.000789,335,0.010685
E2-ADMM-Nest,44,0.750000,1.242880,0.000789,108,0.001388
E2-ADMM-HB,44,0.750000,0.971246,0.000734,82,0.000791
E-ADMM,44,0.750000,3.988807,0.000789,342,0.010606
E-ADMM-Nest,44,0.750000,1.240632,0.000788,92,0.000940
E-ADMM-HB,44,0.750000,1.238486,0.000733,78,0.000790
DY,44,0.500000,5.841432,0.001741,501,0.010644
DY-Nest,44,0.500000,1.447403,0.001213,139,0.001572
DY-HB,44,0.500000,1.153265,0.001187,108,0.001507
E2-ADMM,44,0.500000,5.374469,0.001674,501,0.010179
E2-ADMM-Nest,44,0.500000,1.494553,0.001224,133,0.001688
E2-ADMM-HB,44,0.500000,1.341641,0.001187,121,0.001507
E-ADMM,44,0.500000,6.127025,0.001697,501,0.010528
E-ADMM-Nest,44,0.500000,2.047083,0.001187,174,0.001508
E-ADMM-HB,44,0.500000,1.161094,0.001187,107,0.001508
DY,44,0.250000,5.512394,0.018426,501,0.099899
DY-Nest,44,0.250000,2.833351,0.002785,271,0.006179
DY-HB,44,0.250000,1.945973,0.002788,187,0.006164
E2-ADMM,44,0.250000,5.785041,0.018505,501,0.098741
E2-ADMM-Nest,44,0.250000,3.366373,0.002788,264,0.006198
E2-ADMM-HB,44,0.250000,2.036155,0.002785,174,0.006163
E-ADMM,44,0.250000,5.606811,0.018533,501,0.100390
E-ADMM-Nest,44,0.250000,3.146970,0.002785,293,0.006179
E-ADMM-HB,44,0.250000,1.709685,0.002786,164,0.006153
DY,46,0.750000,4.172989,0.000874,394,0.004893
DY-Nest,46,0.750000,1.314528,0.000683,121,0.000741
DY-HB,46,0.750000,0.869455,0.000683,80,0.000741
E2-ADMM,46,0.750000,4.280465,0.000874,389,0.004611
E2-ADMM-Nest,46,0.750000,1.546638,0.000683,130,0.000741
E2-ADMM-HB,46,0.750000,1.013219,0.000683,85,0.000741
E-ADMM,46,0.750000,4.318207,0.000874,397,0.004751
E-ADMM-Nest,46,0.750000,1.462064,0.000683,129,0.000741
E-ADMM-HB,46,0.750000,0.842297,0.000683,75,0.000741
DY,46,0.500000,5.324997,0.001592,501,0.008150
DY-Nest,46,0.500000,1.895490,0.001100,173,0.001410
DY-HB,46,0.500000,1.154833,0.001100,108,0.001409
E2-ADMM,46,0.500000,6.052173,0.001606,501,0.007493
E2-ADMM-Nest,46,0.500000,2.238370,0.001100,197,0.001410
E2-ADMM-HB,46,0.500000,1.291850,0.001101,114,0.001410
E-ADMM,46,0.500000,6.062539,0.001577,501,0.007658
E-ADMM-Nest,46,0.500000,2.345335,0.001100,173,0.001410
E-ADMM-HB,46,0.500000,1.539442,0.001100,116,0.001410
DY,46,0.250000,5.447786,0.019669,501,0.117786
DY-Nest,46,0.250000,3.395528,0.002623,316,0.006192
DY-HB,46,0.250000,2.325672,0.002624,217,0.006164
E2-ADMM,46,0.250000,5.598088,0.019392,501,0.116148
E2-ADMM-Nest,46,0.250000,2.879904,0.002633,256,0.006247
E2-ADMM-HB,46,0.250000,2.047449,0.002622,174,0.006149
E-ADMM,46,0.250000,5.662070,0.019682,501,0.118179
E-ADMM-Nest,46,0.250000,3.474392,0.002625,317,0.006214
E-ADMM-HB,46,0.250000,2.384950,0.002619,211,0.006151
DY,48,0.750000,3.987669,0.000688,359,0.001362
DY-Nest,48,0.750000,1.183154,0.000643,102,0.000698
DY-HB,48,0.750000,0.694637,0.000645,58,0.000700
E2-ADMM,48,0.750000,3.937488,0.000688,337,0.001442
E2-ADMM-Nest,48,0.750000,1.273224,0.000643,109,0.000698
E2-ADMM-HB,48,0.750000,0.884145,0.000644,73,0.000698
E-ADMM,48,0.750000,3.860856,0.000688,336,0.001780
E-ADMM-Nest,48,0.750000,1.426587,0.000644,110,0.000698
E-ADMM-HB,48,0.750000,0.534892,0.000692,40,0.000958
DY,48,0.500000,5.709371,0.001442,501,0.008115
DY-Nest,48,0.500000,1.953633,0.001052,171,0.001371
DY-HB,48,0.500000,1.095854,0.001053,95,0.001372
E2-ADMM,48,0.500000,5.859899,0.001560,501,0.007502
E2-ADMM-Nest,48,0.500000,2.528482,0.001052,215,0.001370
E2-ADMM-HB,48,0.500000,1.443167,0.001052,123,0.001369
E-ADMM,48,0.500000,6.778334,0.001480,501,0.007829
E-ADMM-Nest,48,0.500000,2.217504,0.001052,181,0.001370
E-ADMM-HB,48,0.500000,1.296350,0.001052,107,0.001371
DY,48,0.250000,5.505249,0.019704,501,0.135149
DY-Nest,48,0.250000,2.876269,0.002518,260,0.006398
DY-HB,48,0.250000,2.992040,0.002513,274,0.006358
E2-ADMM,48,0.250000,5.746889,0.019774,501,0.134694
E2-ADMM-Nest,48,0.250000,3.153691,0.002520,276,0.006420
E2-ADMM-HB,48,0.250000,3.262436,0.002512,285,0.006364
E-ADMM,48,0.250000,5.658188,0.019727,501,0.135941
E-ADMM-Nest,48,0.250000,3.271724,0.002520,291,0.006432
E-ADMM-HB,48,0.250000,2.691527,0.002513,236,0.006350
DY,50,0.750000,5.205132,0.000649,459,0.001877
DY-Nest,50,0.750000,1.306176,0.000610,112,0.000668
DY-HB,50,0.750000,0.847230,0.000610,72,0.000668
E2-ADMM,50,0.750000,5.170252,0.000650,438,0.001805
E2-ADMM-Nest,50,0.750000,1.237431,0.000611,105,0.000670
E2-ADMM-HB,50,0.750000,0.831251,0.000610,70,0.000669
E-ADMM,50,0.750000,5.271931,0.000650,452,0.001794
E-ADMM-Nest,50,0.750000,1.299462,0.000610,113,0.000668
E-ADMM-HB,50,0.750000,0.776222,0.000610,66,0.000668
DY,50,0.500000,5.742156,0.002014,501,0.010964
DY-Nest,50,0.500000,1.676549,0.001009,148,0.001497
DY-HB,50,0.500000,1.178498,0.000983,101,0.001298
E2-ADMM,50,0.500000,5.902529,0.001845,501,0.009788
E2-ADMM-Nest,50,0.500000,2.295725,0.001002,184,0.001341
E2-ADMM-HB,50,0.500000,1.201883,0.001002,94,0.001328
E-ADMM,50,0.500000,5.923004,0.001904,501,0.010672
E-ADMM-Nest,50,0.500000,2.041917,0.000986,172,0.001303
E-ADMM-HB,50,0.500000,1.325733,0.000984,112,0.001297
DY,50,0.250000,5.808576,0.019148,501,0.145538
DY-Nest,50,0.250000,3.338512,0.002391,288,0.006538
DY-HB,50,0.250000,4.830688,0.002388,417,0.006532
E2-ADMM,50,0.250000,6.068712,0.019189,501,0.144663
E2-ADMM-Nest,50,0.250000,3.890720,0.002395,317,0.006578
E2-ADMM-HB,50,0.250000,2.773478,0.002399,230,0.006538
E-ADMM,50,0.250000,5.953189,0.019219,501,0.146037
E-ADMM-Nest,50,0.250000,3.767832,0.002398,321,0.006596
E-ADMM-HB,50,0.250000,3.922871,0.002390,334,0.006538
DY,20,0.750000,0.595551,0.002674,96,0.003735
DY-Nest,20,0.750000,0.296831,0.002230,47,0.002295
DY-HB,20,0.750000,0.376372,0.002230,58,0.002295
E2-ADMM,20,0.750000,0.538981,0.002230,79,0.002295
E2-ADMM-Nest,20,0.750000,0.365051,0.002230,53,0.002295
E2-ADMM-HB,20,0.750000,0.334998,0.002230,48,0.002295
E-ADMM,20,0.750000,0.544931,0.002230,84,0.002295
E-ADMM-Nest,20,0.750000,0.335991,0.002230,52,0.002295
E-ADMM-HB,20,0.750000,0.353978,0.002230,53,0.002295
DY,20,0.500000,1.082040,0.003491,174,0.003809
DY-Nest,20,0.500000,0.443984,0.003491,71,0.003809
DY-HB,20,0.500000,0.470206,0.003491,74,0.003809
E2-ADMM,20,0.500000,0.920429,0.003491,135,0.003809
E2-ADMM-Nest,20,0.500000,0.596858,0.003491,87,0.003809
E2-ADMM-HB,20,0.500000,0.460202,0.003491,67,0.003810
E-ADMM,20,0.500000,0.859105,0.003491,131,0.003809
E-ADMM-Nest,20,0.500000,0.508718,0.003491,77,0.003810
E-ADMM-HB,20,0.500000,0.493888,0.003491,74,0.003809
DY,20,0.250000,2.870947,0.007216,466,0.009168
DY-Nest,20,0.250000,0.869248,0.007216,140,0.009170
DY-HB,20,0.250000,0.631035,0.007215,100,0.009167
E2-ADMM,20,0.250000,3.039502,0.007216,454,0.009168
E2-ADMM-Nest,20,0.250000,1.057798,0.007214,157,0.009164
E2-ADMM-HB,20,0.250000,0.674093,0.007215,99,0.009167
E-ADMM,20,0.250000,3.187056,0.007216,498,0.009168
E-ADMM-Nest,20,0.250000,1.108969,0.007216,171,0.009169
E-ADMM-HB,20,0.250000,0.552540,0.007217,83,0.009172
DY,22,0.750000,0.665939,0.002290,101,0.004795
DY-Nest,22,0.750000,0.351457,0.001948,53,0.002013
DY-HB,22,0.750000,0.362619,0.001948,54,0.002012
E2-ADMM,22,0.750000,0.755176,0.002293,108,0.002870
E2-ADMM-Nest,22,0.750000,0.428222,0.001948,60,0.002013
E2-ADMM-HB,22,0.750000,0.359897,0.001948,49,0.002013
E-ADMM,22,0.750000,1.000878,0.001948,145,0.002013
E-ADMM-Nest,22,0.750000,0.310718,0.001947,44,0.002012
E-ADMM-HB,22,0.750000,0.378379,0.001948,54,0.002013
DY,22,0.500000,1.230561,0.003001,188,0.003312
DY-Nest,22,0.500000,0.560951,0.003001,86,0.003311
DY-HB,22,0.500000,0.426514,0.003001,64,0.003312
E2-ADMM,22,0.500000,1.232622,0.003001,175,0.003312
E2-ADMM-Nest,22,0.500000,0.479422,0.003000,68,0.003310
E2-ADMM-HB,22,0.500000,0.475229,0.003001,67,0.003312
E-ADMM,22,0.500000,1.213594,0.003001,178,0.003312
E-ADMM-Nest,22,0.500000,0.601708,0.003001,88,0.003312
E-ADMM-HB,22,0.500000,0.451444,0.003001,65,0.003312
DY,22,0.250000,2.757191,0.006469,421,0.008572
DY-Nest,22,0.250000,0.918544,0.006469,141,0.008570
DY-HB,22,0.250000,0.632014,0.006470,96,0.008572
E2-ADMM,22,0.250000,2.974593,0.006469,421,0.008572
E2-ADMM-Nest,22,0.250000,1.103880,0.006471,156,0.008575
E2-ADMM-HB,22,0.250000,0.667212,0.006469,93,0.008572
E-ADMM,22,0.250000,3.046935,0.006469,444,0.008572
E-ADMM-Nest,22,0.250000,1.096570,0.006471,158,0.008574
E-ADMM-HB,22,0.250000,0.645737,0.006470,90,0.008573
DY,24,0.750000,0.554149,0.002036,80,0.009359
DY-Nest,24,0.750000,0.408293,0.001740,59,0.001808
DY-HB,24,0.750000,0.341971,0.001740,48,0.001809
E2-ADMM,24,0.750000,0.684986,0.002036,80,0.006828
E2-ADMM-Nest,24,0.750000,0.530182,0.001740,61,0.001808
E2-ADMM-HB,24,0.750000,0.487941,0.001740,55,0.001808
E-ADMM,24,0.750000,0.694361,0.002036,83,0.007022
E-ADMM-Nest,24,0.750000,0.489038,0.001740,58,0.001808
E-ADMM-HB,24,0.750000,0.361168,0.001739,42,0.001807
DY,24,0.500000,1.412463,0.002686,174,0.003002
DY-Nest,24,0.500000,0.584386,0.002686,72,0.003001
DY-HB,24,0.500000,0.538623,0.002686,66,0.003003
E2-ADMM,24,0.500000,1.317065,0.002686,150,0.003002
E2-ADMM-Nest,24,0.500000,0.791108,0.002686,91,0.003002
E2-ADMM-HB,24,0.500000,0.618376,0.002686,69,0.003002
E-ADMM,24,0.500000,1.237436,0.002686,153,0.003002
E-ADMM-Nest,24,0.500000,0.582459,0.002686,80,0.003002
E-ADMM-HB,24,0.500000,0.473044,0.002686,64,0.003002
DY,24,0.250000,3.557941,0.005746,501,0.007849
DY-Nest,24,0.250000,1.260529,0.005745,177,0.007846
DY-HB,24,0.250000,0.628313,0.005744,86,0.007845
E2-ADMM,24,0.250000,3.726862,0.005746,501,0.007849
E2-ADMM-Nest,24,0.250000,1.253121,0.005745,170,0.007848
E2-ADMM-HB,24,0.250000,0.756339,0.005746,103,0.007849
E-ADMM,24,0.250000,3.515801,0.005746,501,0.007851
E-ADMM-Nest,24,0.250000,1.088261,0.005746,152,0.007849
E-ADMM-HB,24,0.250000,0.627212,0.005744,86,0.007845
DY,26,0.750000,1.435062,0.001538,190,0.001604
DY-Nest,26,0.750000,0.458525,0.001538,63,0.001604
DY-HB,26,0.750000,0.414736,0.001538,55,0.001604
E2-ADMM,26,0.750000,1.181031,0.001538,150,0.001604
E2-ADMM-Nest,26,0.750000,0.502510,0.001538,62,0.001604
E2-ADMM-HB,26,0.750000,0.461842,0.001538,56,0.001604
E-ADMM,26,0.750000,1.229068,0.001538,154,0.001604
E-ADMM-Nest,26,0.750000,0.426926,0.001538,53,0.001604
E-ADMM-HB,26,0.750000,0.449604,0.001538,55,0.001604
DY,26,0.500000,2.185688,0.002434,288,0.002743
DY-Nest,26,0.500000,0.720246,0.002434,94,0.002743
DY-HB,26,0.500000,0.578261,0.002434,76,0.002743
E2-ADMM,26,0.500000,2.152096,0.002434,262,0.002743
E2-ADMM-Nest,26,0.500000,0.706581,0.002435,84,0.002745
E2-ADMM-HB,26,0.500000,0.703870,0.002434,82,0.002743
E-ADMM,26,0.500000,2.073855,0.002434,263,0.002743
E-ADMM-Nest,26,0.500000,0.728457,0.002434,94,0.002743
E-ADMM-HB,26,0.500000,0.525015,0.002434,65,0.002744
DY,26,0.250000,3.606144,0.005173,488,0.007357
DY-Nest,26,0.250000,1.264554,0.005173,167,0.007358
DY-HB,26,0.250000,0.878032,0.005173,116,0.007357
E2-ADMM,26,0.250000,3.724733,0.005173,490,0.007357
E2-ADMM-Nest,26,0.250000,1.264002,0.005173,165,0.007356
E2-ADMM-HB,26,0.250000,0.845033,0.005173,111,0.007357
E-ADMM,26,0.250000,3.789599,0.005173,495,0.007357
E-ADMM-Nest,26,0.250000,1.196775,0.005173,161,0.007356
E-ADMM-HB,26,0.250000,0.811954,0.005173,108,0.007357
DY,28,0.750000,0.766679,0.002153,103,0.009485
DY-Nest,28,0.750000,0.485366,0.001393,65,0.001455
DY-HB,28,0.750000,0.431086,0.001393,56,0.001455
E2-ADMM,28,0.750000,0.770228,0.002153,97,0.007822
E2-ADMM-Nest,28,0.750000,0.507296,0.001393,64,0.001455
E2-ADMM-HB,28,0.750000,0.479252,0.001393,59,0.001455
E-ADMM,28,0.750000,1.489007,0.001393,194,0.001455
E-ADMM-Nest,28,0.750000,0.525721,0.001393,67,0.001455
E-ADMM-HB,28,0.750000,0.397829,0.001393,50,0.001455
DY,28,0.500000,1.958664,0.002249,265,0.003687
DY-Nest,28,0.500000,0.603466,0.002160,81,0.002454
DY-HB,28,0.500000,0.552283,0.002160,73,0.002455
E2-ADMM,28,0.500000,2.333724,0.002160,298,0.002455
E2-ADMM-Nest,28,0.500000,0.699697,0.002160,86,0.002456
E2-ADMM-HB,28,0.500000,0.536728,0.002160,67,0.002455
E-ADMM,28,0.500000,1.909413,0.002249,242,0.003284
E-ADMM-Nest,28,0.500000,0.632868,0.002160,81,0.002455
E-ADMM-HB,28,0.500000,0.609999,0.002160,76,0.002455
DY,28,0.250000,3.785382,0.004741,501,0.007101
DY-Nest,28,0.250000,1.226104,0.004717,165,0.007019
DY-HB,28,0.250000,0.861278,0.004717,115,0.007017
E2-ADMM,28,0.250000,3.991429,0.004729,501,0.007042
E2-ADMM-Nest,28,0.250000,1.414400,0.004717,173,0.007019
E2-ADMM-HB,28,0.250000,0.726092,0.004731,85,0.007034
E-ADMM,28,0.250000,3.993234,0.004738,501,0.007060
E-ADMM-Nest,28,0.250000,1.436052,0.004718,183,0.007021
E-ADMM-HB,28,0.250000,0.738230,0.004718,95,0.007022
DY,30,0.750000,2.079375,0.001280,265,0.001342
DY-Nest,30,0.750000,0.618702,0.001280,78,0.001342
DY-HB,30,0.750000,0.462785,0.001280,56,0.001342
E2-ADMM,30,0.750000,1.574597,0.001428,187,0.003556
E2-ADMM-Nest,30,0.750000,0.621740,0.001280,73,0.001342
E2-ADMM-HB,30,0.750000,0.528054,0.001280,62,0.001342
E-ADMM,30,0.750000,1.524464,0.001428,188,0.003818
E-ADMM-Nest,30,0.750000,0.670663,0.001280,81,0.001342
E-ADMM-HB,30,0.750000,0.411286,0.001280,49,0.001342
DY,30,0.500000,1.779182,0.002083,226,0.006562
DY-Nest,30,0.500000,0.806400,0.001995,101,0.002294
DY-HB,30,0.500000,0.564081,0.001997,69,0.002297
E2-ADMM,30,0.500000,1.776120,0.002083,212,0.006903
E2-ADMM-Nest,30,0.500000,0.777936,0.001995,94,0.002296
E2-ADMM-HB,30,0.500000,0.676194,0.001995,81,0.002295
E-ADMM,30,0.500000,1.755500,0.002083,215,0.007151
E-ADMM-Nest,30,0.500000,0.896809,0.001995,110,0.002295
E-ADMM-HB,30,0.500000,0.570248,0.001995,70,0.002295
DY,30,0.250000,3.981454,0.004642,501,0.007736
DY-Nest,30,0.250000,1.175540,0.004294,148,0.006575
DY-HB,30,0.250000,0.901623,0.004290,115,0.006562
E2-ADMM,30,0.250000,4.850035,0.004632,501,0.007688
E2-ADMM-Nest,30,0.250000,2.403588,0.004291,242,0.006567
E2-ADMM-HB,30,0.250000,0.969836,0.004296,96,0.006579
E-ADMM,30,0.250000,4.553105,0.004545,501,0.007419
E-ADMM-Nest,30,0.250000,1.387992,0.004296,171,0.006584
E-ADMM-HB,30,0.250000,0.902044,0.004290,113,0.006563
DY,32,0.750000,2.034064,0.001164,254,0.001224
DY-Nest,32,0.750000,0.597667,0.001164,73,0.001224
DY-HB,32,0.750000,0.484421,0.001164,58,0.001224
E2-ADMM,32,0.750000,1.476186,0.001292,175,0.003338
E2-ADMM-Nest,32,0.750000,0.633713,0.001164,73,0.001224
E2-ADMM-HB,32,0.750000,0.546889,0.001164,60,0.001224
E-ADMM,32,0.750000,1.511889,0.001292,181,0.003281
E-ADMM-Nest,32,0.750000,0.608253,0.001164,72,0.001224
E-ADMM-HB,32,0.750000,0.413879,0.001164,48,0.001224
DY,32,0.500000,2.796573,0.001857,350,0.003208
DY-Nest,32,0.500000,0.665795,0.001804,82,0.002113
DY-HB,32,0.500000,0.612629,0.001794,74,0.002096
E2-ADMM,32,0.500000,2.925715,0.001857,338,0.002919
E2-ADMM-Nest,32,0.500000,0.899668,0.001794,104,0.002096
E2-ADMM-HB,32,0.500000,0.722125,0.001794,81,0.002096
E-ADMM,32,0.500000,2.942362,0.001857,343,0.002934
E-ADMM-Nest,32,0.500000,0.808190,0.001794,95,0.002096
E-ADMM-HB,32,0.500000,0.662876,0.001794,77,0.002096
DY,32,0.250000,4.053872,0.004580,501,0.008928
DY-Nest,32,0.250000,1.663845,0.004021,209,0.006525
DY-HB,32,0.250000,0.868572,0.004030,107,0.006561
E2-ADMM,32,0.250000,4.258852,0.004413,501,0.008231
E2-ADMM-Nest,32,0.250000,1.937917,0.004020,224,0.006519
E2-ADMM-HB,32,0.250000,1.053346,0.004020,122,0.006517
E-ADMM,32,0.250000,4.214417,0.004531,501,0.008571
E-ADMM-Nest,32,0.250000,1.389847,0.004028,168,0.006550
E-ADMM-HB,32,0.250000,0.949927,0.004020,114,0.006517
DY,34,0.750000,2.105424,0.001167,252,0.002223
DY-Nest,34,0.750000,0.475783,0.001059,55,0.001118
DY-HB,34,0.750000,0.463612,0.001065,52,0.001124
E2-ADMM,34,0.750000,1.847509,0.001166,208,0.003525
E2-ADMM-Nest,34,0.750000,0.747449,0.001065,84,0.001124
E2-ADMM-HB,34,0.750000,0.546533,0.001065,60,0.001124
E-ADMM,34,0.750000,1.846823,0.001166,213,0.003575
E-ADMM-Nest,34,0.750000,0.592902,0.001064,68,0.001123
E-ADMM-HB,34,0.750000,0.447997,0.001065,51,0.001124
DY,34,0.500000,3.646197,0.001658,429,0.001954
DY-Nest,34,0.500000,0.978538,0.001658,117,0.001954
DY-HB,34,0.500000,0.710181,0.001658,84,0.001954
E2-ADMM,34,0.500000,3.533259,0.001658,404,0.001954
E2-ADMM-Nest,34,0.500000,0.983987,0.001658,112,0.001953
E2-ADMM-HB,34,0.500000,0.741018,0.001658,83,0.001954
E-ADMM,34,0.500000,3.593487,0.001658,415,0.001954
E-ADMM-Nest,34,0.500000,1.046420,0.001658,122,0.001955
E-ADMM-HB,34,0.500000,0.689635,0.001658,80,0.001955
DY,34,0.250000,4.217997,0.005877,501,0.019536
DY-Nest,34,0.250000,1.958608,0.003686,224,0.006211
DY-HB,34,0.250000,1.266325,0.003684,146,0.006198
E2-ADMM,34,0.250000,4.444230,0.005550,501,0.018097
E2-ADMM-Nest,34,0.250000,1.590081,0.003693,175,0.006232
E2-ADMM-HB,34,0.250000,1.176230,0.003684,128,0.006193
E-ADMM,34,0.250000,4.503131,0.005609,501,0.018877
E-ADMM-Nest,34,0.250000,1.896248,0.003687,221,0.006213
E-ADMM-HB,34,0.250000,1.112675,0.003684,128,0.006197
DY,36,0.750000,2.195813,0.001053,248,0.003305
DY-Nest,36,0.750000,0.744228,0.000969,84,0.001027
DY-HB,36,0.750000,0.555520,0.000968,59,0.001027
E2-ADMM,36,0.750000,2.295544,0.001053,239,0.002717
E2-ADMM-Nest,36,0.750000,0.751833,0.000968,79,0.001027
E2-ADMM-HB,36,0.750000,0.670282,0.000968,62,0.001027
E-ADMM,36,0.750000,2.332188,0.001053,243,0.002974
E-ADMM-Nest,36,0.750000,0.740780,0.000968,77,0.001027
E-ADMM-HB,36,0.750000,0.500833,0.000968,52,0.001027
DY,36,0.500000,3.721289,0.001536,420,0.001842
DY-Nest,36,0.500000,1.000720,0.001537,114,0.001843
DY-HB,36,0.500000,0.792816,0.001536,90,0.001842
E2-ADMM,36,0.500000,3.687996,0.001536,399,0.001842
E2-ADMM-Nest,36,0.500000,1.128214,0.001536,123,0.001842
E2-ADMM-HB,36,0.500000,0.956177,0.001536,104,0.001842
E-ADMM,36,0.500000,3.683808,0.001536,409,0.001842
E-ADMM-Nest,36,0.500000,1.106384,0.001536,124,0.001842
E-ADMM-HB,36,0.500000,0.900199,0.001536,98,0.001842
DY,36,0.250000,4.363141,0.008532,501,0.027841
DY-Nest,36,0.250000,1.468542,0.003448,169,0.006126
DY-HB,36,0.250000,1.719347,0.003443,198,0.006099
E2-ADMM,36,0.250000,4.634356,0.008508,501,0.028522
E2-ADMM-Nest,36,0.250000,1.895240,0.003446,208,0.006121
E2-ADMM-HB,36,0.250000,1.265146,0.003443,138,0.006098
E-ADMM,36,0.250000,4.611503,0.008566,501,0.028008
E-ADMM-Nest,36,0.250000,2.200037,0.003443,247,0.006104
E-ADMM-HB,36,0.250000,1.236764,0.003444,138,0.006109
DY,38,0.750000,2.651033,0.000899,286,0.000958
DY-Nest,38,0.750000,0.851857,0.000898,86,0.000958
DY-HB,38,0.750000,0.510577,0.000899,52,0.000959
E2-ADMM,38,0.750000,2.570435,0.000899,271,0.000958
E2-ADMM-Nest,38,0.750000,0.824287,0.000899,87,0.000958
E2-ADMM-HB,38,0.750000,0.608579,0.000899,63,0.000958
E-ADMM,38,0.750000,2.593709,0.000899,279,0.000958
E-ADMM-Nest,38,0.750000,0.754036,0.000899,79,0.000959
E-ADMM-HB,38,0.750000,0.532908,0.000899,54,0.000958
DY,38,0.500000,4.321233,0.001403,480,0.001691
DY-Nest,38,0.500000,1.099476,0.001403,121,0.001690
DY-HB,38,0.500000,1.057626,0.001403,115,0.001691
E2-ADMM,38,0.500000,4.482593,0.001403,466,0.001691
E2-ADMM-Nest,38,0.500000,1.425887,0.001403,144,0.001690
E2-ADMM-HB,38,0.500000,0.847632,0.001404,85,0.001693
E-ADMM,38,0.500000,4.439476,0.001403,472,0.001691
E-ADMM-Nest,38,0.500000,1.217018,0.001403,130,0.001692
E-ADMM-HB,38,0.500000,0.911024,0.001403,95,0.001691
DY,38,0.250000,4.520044,0.010765,501,0.042236
DY-Nest,38,0.250000,1.821131,0.003203,198,0.005948
DY-HB,38,0.250000,1.417088,0.003198,154,0.005911
E2-ADMM,38,0.250000,4.760399,0.010817,501,0.042436
E2-ADMM-Nest,38,0.250000,2.164617,0.003199,225,0.005929
E2-ADMM-HB,38,0.250000,1.371495,0.003198,138,0.005904
E-ADMM,38,0.250000,4.855352,0.010549,501,0.041650
E-ADMM-Nest,38,0.250000,2.914919,0.003199,277,0.005920
E-ADMM-HB,38,0.250000,1.504028,0.003198,159,0.005913
DY,40,0.750000,3.217900,0.000833,339,0.000891
DY-Nest,40,0.750000,0.999440,0.000833,99,0.000891
DY-HB,40,0.750000,0.540132,0.000833,52,0.000891
E2-ADMM,40,0.750000,3.062597,0.000901,296,0.001218
E2-ADMM-Nest,40,0.750000,0.996252,0.000833,99,0.000891
E2-ADMM-HB,40,0.750000,0.625473,0.000833,60,0.000891
E-ADMM,40,0.750000,3.021621,0.000901,302,0.001341
E-ADMM-Nest,40,0.750000,1.004960,0.000833,98,0.000891
E-ADMM-HB,40,0.750000,0.522578,0.000836,43,0.000895
DY,40,0.500000,4.926483,0.001327,430,0.001628
DY-Nest,40,0.500000,1.552090,0.001327,133,0.001628
DY-HB,40,0.500000,0.968223,0.001328,83,0.001631
E2-ADMM,40,0.500000,4.797525,0.001327,412,0.001628
E2-ADMM-Nest,40,0.500000,1.257780,0.001328,122,0.001633
E2-ADMM-HB,40,0.500000,0.946054,0.001327,94,0.001629
E-ADMM,40,0.500000,4.029413,0.001327,418,0.001628
E-ADMM-Nest,40,0.500000,1.265534,0.001327,131,0.001628
E-ADMM-HB,40,0.500000,0.975840,0.001326,96,0.001628
DY,40,0.250000,4.768517,0.014669,501,0.062958
DY-Nest,40,0.250000,1.936659,0.003053,205,0.006015
DY-HB,40,0.250000,1.462008,0.003052,154,0.005986
E2-ADMM,40,0.250000,4.985500,0.014980,501,0.062496
E2-ADMM-Nest,40,0.250000,2.729157,0.003052,272,0.006011
E2-ADMM-HB,40,0.250000,1.336790,0.003053,135,0.005981
E-ADMM,40,0.250000,4.874894,0.014638,501,0.062974
E-ADMM-Nest,40,0.250000,2.567434,0.003050,262,0.006000
E-ADMM-HB,40,0.250000,1.390449,0.003051,135,0.005977
DY,42,0.750000,3.197550,0.001079,309,0.006455
DY-Nest,42,0.750000,1.043502,0.000779,103,0.000837
DY-HB,42,0.750000,0.623577,0.000779,61,0.000836
E2-ADMM,42,0.750000,2.850864,0.001079,273,0.006953
E2-ADMM-Nest,42,0.750000,1.004278,0.000779,93,0.000836
E2-ADMM-HB,42,0.750000,0.818773,0.000779,73,0.000836
E-ADMM,42,0.750000,2.863479,0.001079,269,0.007565
E-ADMM-Nest,42,0.750000,0.924783,0.000780,87,0.000838
E-ADMM-HB,42,0.750000,0.622749,0.000779,58,0.000836
DY,42,0.500000,5.140440,0.001314,501,0.002733
DY-Nest,42,0.500000,1.317992,0.001253,131,0.001570
DY-HB,42,0.500000,1.104064,0.001250,107,0.001564
E2-ADMM,42,0.500000,5.226045,0.001283,501,0.002339
E2-ADMM-Nest,42,0.500000,1.657412,0.001250,153,0.001563
E2-ADMM-HB,42,0.500000,1.141909,0.001248,90,0.001562
E-ADMM,42,0.500000,6.069049,0.001290,501,0.002486
E-ADMM-Nest,42,0.500000,1.716795,0.001250,160,0.001564
E-ADMM-HB,42,0.500000,1.012340,0.001250,101,0.001563
DY,42,0.250000,4.917258,0.016990,501,0.079322
DY-Nest,42,0.250000,2.111220,0.002876,214,0.006024
DY-HB,42,0.250000,1.679513,0.002869,170,0.005979
E2-ADMM,42,0.250000,5.172964,0.016730,501,0.078492
